corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents
altlex,altlex_gold.tsv,244,0,altlex_altlex_gold.tsv_244_0,That Offa could summon the resources to build Offa 's Dyke is testament to his power .,<ARG1>That Offa could summon the resources</ARG1> to build <ARG0>Offa 's Dyke is testament to his power .</ARG0>,0,0,,1
altlex,altlex_gold.tsv,245,0,altlex_altlex_gold.tsv_245_0,"Alfred 's success was sustained by his son Edward , whose decisive victories over the Danes in East Anglia in 910 and 911 were followed by a crushing victory at Tempsford in 917 .","<ARG1>Alfred 's success was sustained by his son Edward , whose decisive victories over the Danes in East Anglia in 910</ARG1> and <ARG0>911 were followed by a crushing victory at Tempsford in 917 .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,246,0,altlex_altlex_gold.tsv_246_0,His solution was to pay the Danes off : for almost 20 years he paid increasingly large sums to the Danish nobles in an attempt to keep them from English coasts .,<ARG1>His solution was to pay the Danes off : for almost 20 years he paid increasingly large sums to the Danish nobles</ARG1> in an attempt <ARG0>to keep them from English coasts .</ARG0>,1,1,,1
altlex,altlex_gold.tsv,247,0,altlex_altlex_gold.tsv_247_0,"However , Æthelred 's son Edmund II Ironside died shortly afterwards , allowing Canute , Sweyn 's son , to become king of England .","<ARG0>However , Æthelred 's son Edmund II Ironside died shortly</ARG0> afterwards <ARG1>, allowing Canute , Sweyn 's son , to become king of England .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,248,0,altlex_altlex_gold.tsv_248_0,Edward 's failure to produce an heir caused a furious conflict over the succession on his death in 1066 .,<ARG0>Edward 's failure to produce an heir</ARG0> caused <ARG1>a furious conflict over the succession on his death in 1066 .</ARG1>,1,1,,1
altlex,altlex_gold.tsv,249,0,altlex_altlex_gold.tsv_249_0,"His struggles for power against Godwin , Earl of Wessex , the claims of Canute 's Scandinavian successors , and the ambitions of the Normans whom Edward introduced to English politics to bolster his own position caused each to vie for control Edward 's reign .","<ARG0>His struggles for power against Godwin , Earl of Wessex , the claims of Canute 's Scandinavian successors , and the ambitions of the Normans whom Edward introduced to English politics to bolster his own position</ARG0> caused <ARG1>each to vie for control Edward 's reign .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,250,0,altlex_altlex_gold.tsv_250_0,"By far the strongest hereditary claim was that of Edgar the Ætheling , but his youth and apparent lack of powerful supporters caused him to be passed over , and he did not play a major part in the struggles of 1066 , though he was made king for a short time by the Witan after the death of Harold Godwinson .","<ARG0>By far the strongest hereditary claim was that of Edgar the Ætheling , but his youth and apparent lack of powerful supporters</ARG0> caused <ARG1>him to be passed over , and he did not play a major part in the struggles of 1066 , though he was made king for a short time by the Witan after the death of Harold Godwinson .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,251,0,altlex_altlex_gold.tsv_251_0,"An English textile industry was established in the 15th century , providing the basis for rapid English capital accumulation .","<ARG1>An English textile industry was established in the 15th century ,</ARG1> providing <ARG0>the basis for rapid English capital accumulation .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,252,0,altlex_altlex_gold.tsv_252_0,"Because he had sealed under duress , however , John received approval from the Pope to break his word as soon as hostilities had ceased , provoking the First Barons ' War and an invited French invasion by Prince Louis of France ( whom the majority of the English barons had invited to replace John on the throne and had him proclaimed king in London in May 1216 ) .","<ARG1>Because he had sealed under duress , however , John received approval from the Pope to break his word as soon as hostilities had ceased , provoking the First Barons ' War and an invited French invasion by Prince Louis of France ( whom the majority of the English barons had invited to replace John on the throne</ARG1> and <ARG0>had him proclaimed king in London in May 1216 ) .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,253,0,altlex_altlex_gold.tsv_253_0,"In addition to fighting the Second Barons ' War , Henry III made war against Saint Louis and was defeated during the Saintonge War , yet Louis IX did not capitalise on his victory , respecting his opponent 's rights .","<ARG1>In addition to fighting the Second Barons ' War , Henry III made war against Saint Louis and was defeated during the Saintonge War , yet Louis IX did</ARG1> not <ARG0>capitalise on his victory , respecting his opponent 's rights .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,254,0,altlex_altlex_gold.tsv_254_0,"He conquered Wales and attempted to use a succession dispute to gain control of the Kingdom of Scotland , though this developed into a costly and drawn-out military campaign .","<ARG1>He conquered Wales and attempted</ARG1> to use <ARG0>a succession dispute to gain control of the Kingdom of Scotland , though this developed into a costly and drawn-out military campaign .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,255,0,altlex_altlex_gold.tsv_255_0,Edward was eventually captured and charged with breaking his coronation oath .,<ARG1>Edward was eventually captured and charged with</ARG1> breaking <ARG0>his coronation oath .</ARG0>,0,0,,1
altlex,altlex_gold.tsv,256,0,altlex_altlex_gold.tsv_256_0,"After defeating , but not subjugating , the Kingdom of Scotland , he declared himself rightful heir to the French throne in 1338 , but his claim was denied due to the Salic law .","<ARG1>After defeating , but not subjugating , the Kingdom of Scotland , he declared himself rightful heir to the French throne in 1338 , but his claim was denied</ARG1> due to <ARG0>the Salic law .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,257,0,altlex_altlex_gold.tsv_257_0,"Edward 's later years , however , were marked by international failure and domestic strife , largely as a result of his inactivity and poor health .","<ARG1>Edward 's later years , however , were marked by international failure and domestic strife , largely</ARG1> as a result of <ARG0>his inactivity and poor health .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,257,1,altlex_altlex_gold.tsv_257_1,"Edward 's later years , however , were marked by international failure and domestic strife , largely as a result of his inactivity and poor health .","<ARG1>Edward 's later years , however , were marked by international failure and domestic strife , largely as a result of his inactivity</ARG1> and <ARG0>poor health .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,258,0,altlex_altlex_gold.tsv_258_0,"The Regency Council attempted to install Henry VI as the King of France , as provided by the Treaty of Troyes signed by his father Henry V , and led English forces to take over areas of France .","<ARG1>The Regency Council attempted to install Henry VI</ARG1> as <ARG0>the King of France , as provided by the Treaty of Troyes signed by his father Henry V , and led English forces to take over areas of France .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,259,0,altlex_altlex_gold.tsv_259_0,"It appeared they might succeed due to the poor political position of the son of King Charles VI , who had claimed to be the rightful king as King Charles VII of France .","<ARG1>It appeared they might succeed</ARG1> due to <ARG0>the poor political position of the son of King Charles VI , who had claimed to be the rightful king as King Charles VII of France .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,260,0,altlex_altlex_gold.tsv_260_0,"Henry 's cousin , who deposed him in 1461 and became Edward IV , went a little way to restoring this power .","<ARG1>Henry 's cousin , who deposed him in 1461 and</ARG1> became <ARG0>Edward IV , went a little way to restoring this power .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,261,0,altlex_altlex_gold.tsv_261_0,"With his crown impoverished and his hold on power insecure , Henry had no desire to go to war .","<ARG1>With his crown impoverished</ARG1> and <ARG0>his hold on power insecure , Henry had no desire to go to war .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,262,0,altlex_altlex_gold.tsv_262_0,"He quickly reached an understanding with the French and renounced all claims to their territory except the port of Calais , realizing also that nothing could be done to stop them from incorporating the Duchy of Brittany .","<ARG1>He quickly reached an understanding with the French</ARG1> and <ARG0>renounced all claims to their territory except the port of Calais , realizing also that nothing could be done to stop them from incorporating the Duchy of Brittany .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,263,0,altlex_altlex_gold.tsv_263_0,Henry 's lavish court quickly drained the treasury of the fortune he had inherited .,<ARG1>Henry 's lavish court</ARG1> quickly <ARG0>drained the treasury of the fortune he had inherited .</ARG0>,0,0,,1
altlex,altlex_gold.tsv,264,0,altlex_altlex_gold.tsv_264_0,"Gradually , he came to develop a disliking of his new queen for her strange behaviour .","<ARG1>Gradually , he came</ARG1> to develop <ARG0>a disliking of his new queen for her strange behaviour .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,265,0,altlex_altlex_gold.tsv_265_0,"Afterwards , she was beheaded along with five men ( her brother included ) accused of adultery with her .","<ARG1>Afterwards , she was beheaded along with five men ( her brother included )</ARG1> accused of <ARG0>adultery with her .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,266,0,altlex_altlex_gold.tsv_266_0,"The marriage was then declared invalid , so that Elizabeth , just like her half sister , became a bastard .","<ARG0>The marriage was then declared invalid ,</ARG0> so that <ARG1>Elizabeth , just like her half sister , became a bastard .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,267,0,altlex_altlex_gold.tsv_267_0,"Northumberland made plans to place Lady Jane Grey on the throne and marry her to his son , so that he could remain the power behind the throne .","<ARG0>Northumberland made plans to place Lady Jane Grey on the throne and marry her to his son ,</ARG0> so that <ARG1>he could remain the power behind the throne .</ARG1>",1,1,,1
